Organization Name,Organization Name URL,Categories,CB Rank (Company),Number of Articles,Estimated Revenue Range,Number of Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Duration (in weeks),Number of Alumni,Number of Enrollments,School Type,School Program,School Method,Number of Founders (Alumni),Headquarters Location,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price Currency (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events,CB Rank (Organization),CB Rank (School),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days),SimilarWeb - Monthly Visits,SimilarWeb - Average Visits (6 months),SimilarWeb - Monthly Visits Growth,SimilarWeb - Visit Duration,SimilarWeb - Visit Duration Growth,SimilarWeb - Page Views / Visit,SimilarWeb - Page Views / Visit Growth,SimilarWeb - Bounce Rate,SimilarWeb - Bounce Rate Growth,SimilarWeb - Global Traffic Rank,SimilarWeb - Monthly Rank Change (#),SimilarWeb - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Siftery - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Company Type,Investor Type,Investment Stage,Number of Portfolio Organizations,Accelerator Application Deadline,Category Groups
PixelAlpha,https://www.crunchbase.com/organization/pixelalpha,"Financial Services, FinTech, Information Technology","373,781",,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"401,543",,1.4,1.1,-0.5,,61.24,,,,,,,,,,,11,,,,,,,,,,,2018-01-01,month,,,For Profit,,,,,"Financial Services, Information Technology"
UrbanTack HK,https://www.crunchbase.com/organization/urbantack-hk-limited,"Apps, Information Services, Information Technology","374,640",,,,,,,,,,,,,,,"Kwun Tong, Kowloon, Hong Kong",1,1-10,Moumita Dey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"402,460",,-0.4,-0.8,2,,,,,,,,,,,,,24,,,,,,,,,,,2018-03-07,day,,,For Profit,,,,,"Apps, Information Technology, Software"
New World TMT Ltd,https://www.crunchbase.com/organization/new-world-tmt-ltd,"Information Technology, News, Telecommunications","375,552",,,1,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"403,436",,4.2,4.4,2.2,"1,070","1,230.83",,,,1,,28.29%,,"15,936,060",,,3,,,,,,,,,,,1995-01-01,year,,,,,,1,,"Content and Publishing, Hardware, Information Technology, Media and Entertainment"
Power Non Stop,https://www.crunchbase.com/organization/power-non-stop-limited,"Advertising, Consumer, Hardware, Information Technology, Telecommunications","375,713",,$1M to $10M,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"403,615",,-0.4,-0.6,3.1,,,,,,,,,,,,,2,,,,,,,,,,,2013-12-01,day,,,,,,,,"Advertising, Hardware, Information Technology, Sales and Marketing"
Nikoyo,https://www.crunchbase.com/organization/nikoyo,Information Technology,"378,373",,$10M to $50M,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,101-250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"406,439",,-0.1,0,-0.1,"1,042","1,214.72",23.89%,363,190.87%,2.57,-91.5%,26.75%,-11.05%,"11,187,771","5,361,069",92.01%,7,,,,,,,,,,,1985-01-01,year,,,For Profit,,,,,Information Technology
CN Innovations Holdings Ltd.,https://www.crunchbase.com/organization/cn-innovations-holdings-ltd,"Information Technology, Manufacturing","382,901",,,2,1,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,,,1,,,,Private Equity,2007-12-04,,,,Private Equity,,,,Private Equity,,,,AIF Capital,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"411,233",,-0.3,-0.4,-1.3,"13,698","5,757.58",14.82%,788,-8.33%,7.85,-19.58%,7.6%,5.02%,"1,554,454","54,900",3.66%,8,,,,,,,,,,,,,,,,,,2,,"Information Technology, Manufacturing"
LessLoop,https://www.crunchbase.com/organization/lessloop-limited,"Information Technology, Machine Learning, Software","383,878",,,,,,,,,,,,,,,"Kwun Tong, Kowloon, Hong Kong",1,1-10,Wang Chiu Chan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"412,267",,-0.3,-0.3,2.1,83,233.51,,,,1,,100%,,"33,204,056",,,32,,,9,,,,,,,,,,,,For Profit,,,,,"Artificial Intelligence, Data and Analytics, Information Technology, Software"
Darts Connect,https://www.crunchbase.com/organization/darts-connect,"Apps, Hardware, Information Technology, Internet of Things, Online Games","384,264",,,,,,,,,,,,,,,"Mong Kok, Kowloon, Hong Kong",1,,Chun Wing Freeman Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"412,674",,-0.4,-0.9,5.5,214,"5,691.19",-96.76%,58,,1.82,82.4%,50%,20.65%,"23,850,179","18,380,661",336.06%,16,,,,,,,,,,,2015-01-01,year,,,For Profit,,,,,"Apps, Gaming, Hardware, Information Technology, Internet Services, Software"
Biscovery,https://www.crunchbase.com/organization/biscovery,"Analytics, Information Technology, Management Consulting","388,756",,,,,,,,,,,,,,,"Kowloon City, Kowloon, Hong Kong",1,11-50,Ray Wong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"417,422",,1.7,-0.2,-0.8,,117.78,-100%,,,,,,,,,,14,,,,,,,,,,,2015-01-01,year,,,For Profit,,,,,"Data and Analytics, Information Technology, Professional Services"
Vanda Group,https://www.crunchbase.com/organization/vanda-group,Information Technology,"392,206",,,,,,,,,,,,,,,"Kowloon City, Kowloon, Hong Kong",,251-500,,,,,,M&A,,,,,,,,,,,,,,,,,Was Acquired,Vanda Group acquired by Avnet,https://www.crunchbase.com/acquisition/avnet-acquires-vanda-group--1d9f6fc4,Avnet,https://www.crunchbase.com/organization/avnet,2009-10-14,day,,,,Acquisition,,Private,,,,,,,,,,,,,,"421,090",,-0.3,2.6,-0.8,,28.17,-100%,,,,,,,,,,4,,,,,,,,,,,1982-01-01,year,2009-10-14,day,For Profit,,,,,Information Technology
Labwork,https://www.crunchbase.com/organization/labwork,"E-Learning, EdTech, Education, Information Technology, Internet, Video","392,384",,,,,,,,,,,,,,,"Sha Tin, New Territories, Hong Kong",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"421,278",,-0.3,0,5.4,91,28.87,,,,1,,100%,,"32,837,542",,,8,,,,,,,,,,,2018-01-01,year,,,For Profit,,,,,"Education, Information Technology, Internet Services, Media and Entertainment, Software, Video"
ToolTwist,https://www.crunchbase.com/organization/tooltwist,"Information Technology, Software","393,034",,Less than $1M,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"421,970",,0.2,0.1,1.6,"6,434","6,570.02",5.28%,54,35.99%,1.93,31.1%,54.02%,-12.06%,"3,502,690","-380,975",-9.81%,18,1,,10,,,,,,,,,,,,,,,,,"Information Technology, Software"
TheraTalk,https://www.crunchbase.com/organization/theratalk,"Health Care, Information Technology, Internet, Psychology","394,956",,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"424,011",,-0.3,1.9,-0.4,,"1,181.66",-100%,,,,,,,,,,15,,,,,,,,,,,2017-01-01,year,,,,,,,,"Health Care, Information Technology, Internet Services"
EDGE Enterprises,https://www.crunchbase.com/organization/edge-enterprises,"Information Technology, Marketing, Training","395,434",,,,,,,,,,,,,,,"Kowloon City, Kowloon, Hong Kong",1,11-50,Gerald Eder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"424,511",,0.8,4.9,5.4,47,7.87,,,,1,,100%,,"34,747,169",,,2,,,,,,,,,,,,,,,For Profit,,,,,"Education, Information Technology, Sales and Marketing"
HGC Global Communications,https://www.crunchbase.com/organization/hgc-global-communications,"Information Technology, Telecommunications","395,847",,,1,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"424,958",,-0.3,0.2,-0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"Hardware, Information Technology"
RedSo,https://www.crunchbase.com/organization/redso,"Information Technology, Product Design","396,577",,,,,,,,,,,,,,,"Kowloon City, Kowloon, Hong Kong",1,,Eric Ng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"425,728",,1.9,2.8,5.3,"9,248","24,028.05",120.23%,113,"4,202.82%",1.93,15.59%,42.72%,-8.2%,"3,404,260","-2,751,677",-44.7%,55,,"3,212",,,,,,,,,2011-01-01,year,,,For Profit,,,,,"Design, Information Technology"
Malabar AI,https://www.crunchbase.com/organization/malabar-ai,Information Technology,"398,648",,,,,,,,,,,,,,,"Central, Hong Kong Island, Hong Kong",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"427,916",,2.5,4.9,5.2,164,71.72,,,,1,,100%,,"29,054,362",,,7,,,,,,,,,,,2017-01-01,year,,,For Profit,,,,,Information Technology
Big Bang Markets Limited,https://www.crunchbase.com/organization/big-bang-markets-limited,"Information Technology, Product Design, Robotics, Software","399,731",,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"429,062",,1.2,-0.1,-0.3,,,,,,,,,,,,,,,,,,,,,,,,2016-12-20,day,,,For Profit,,,,,"Design, Hardware, Information Technology, Science and Engineering, Software"
Luxe Observer,https://www.crunchbase.com/organization/luxe-observer,"Communities, Information Technology","403,662",,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",1,1-10,Virginie Morin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"433,227",,2.4,-0.3,5.1,,"1,349.62",-100%,,,,,,,,,,19,,,2,,,,,,,,2014-01-01,year,,,For Profit,,,,,"Community and Lifestyle, Information Technology"
Ooosh,https://www.crunchbase.com/organization/ooosh,"Communities, Information Technology, Internet","404,469",,,,,,,,,,,,,,,"Kowloon City, Kowloon, Hong Kong",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,1,"434,082",,-0.3,-0.5,0.2,,271.78,,,,,,,,,,,6,,,17,,,,,,,,2015-01-01,year,,,For Profit,,,,,"Community and Lifestyle, Information Technology, Internet Services"
Everbest Technologies,https://www.crunchbase.com/organization/everbest-technologies,"Information Technology, Network Hardware","405,993",,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"435,689",,-0.3,-0.3,-0.3,"19,078","43,391.86",4.48%,167,10.93%,2.27,2.11%,62.47%,11.98%,"1,642,719","-26,264",-1.57%,25,,,,,,,,,,,1991-01-01,year,,,For Profit,,,,,"Hardware, Information Technology"
Epixel Blockchain,https://www.crunchbase.com/organization/epixel-blockchain,"Blockchain, Information Technology, Software","408,895",,,,,,,,,,,,,,,"Sheung Wan, Hong Kong Island, Hong Kong",,51-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"438,775",,-0.3,-0.4,0,89,398.63,-67.35%,,,1,-52.34%,100%,43.92%,"32,910,016","10,187,679",44.84%,16,,,,,,,,,,,2009-08-19,day,,,For Profit,,,,,"Information Technology, Software"
Alefsys Limited,https://www.crunchbase.com/organization/alefsys-solutions,Information Technology,"409,740",,$1M to $10M,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",1,101-250,Anser Hussain Siddiqui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"439,665",,-0.1,2.8,3,,,,,,,,,,,,,5,,,,,,,,,,,2009-01-01,year,,,For Profit,,,,,Information Technology
Ambieal,https://www.crunchbase.com/organization/ambieal,"Education, Information Technology, Training","409,962",,,,,,,,,,,,,,,"Sha Tin, New Territories, Hong Kong",2,1-10,"Belle Ho, Jacqueline Pan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"439,902",,-0.3,-0.7,3.9,52,119.9,-63.2%,358,-26.4%,10,130.14%,,,"28,912,232","5,391,611",22.92%,13,,,,,,,,,,,2018-01-01,year,,,Non-profit,,,,,"Education, Information Technology"
LabCI Limited,https://www.crunchbase.com/organization/labci-limited,"Information Services, Information Technology","410,284",,,,,,,,,,,,,,,"North Point, Hong Kong Island, Hong Kong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"440,237",,-0.3,-0.6,-0.1,472,"1,300.75",-48.76%,482,25.3%,10.7,115.78%,16.37%,-7.81%,"11,003,330","663,228",6.41%,11,,,,,,,,,,,2000-01-01,year,,,,,,,,Information Technology
Appus Technology Limited,https://www.crunchbase.com/organization/appus-technology-limited,"Information Technology, Internet","410,387",,,,,,,,,,,,,,,"Causeway Bay, Hong Kong Island, Hong Kong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"440,346",,-0.5,-1,-0.7,,96.81,,,,,,,,,,,12,,,5,,,,,,,,2014-07-24,day,,,,,,,,"Information Technology, Internet Services"
Somday,https://www.crunchbase.com/organization/somday,"Information Services, Information Technology","410,821",,,,,,,,,,,,,,,"Tsuen Wan, New Territories, Hong Kong",,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"440,805",,-0.2,0.2,5.1,,18,-100%,,,,,,,,,,6,,,,,,,,,,,2014-01-01,year,,,For Profit,,,,,Information Technology
HyperConnezion Limited,https://www.crunchbase.com/organization/hyperconnezion-limited,Information Technology,"418,872",,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"449,280",,-0.3,0.3,-0.3,,,,,,,,,,,,,7,,,,,,,,,,,2016-04-01,month,,,For Profit,,,,,Information Technology
AntzKnow,https://www.crunchbase.com/organization/antzknow,"Information Technology, Social","421,248",,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",1,1-10,Tristan Liu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"451,798",,-0.3,-0.6,1.4,243,"2,931.57",-8.03%,73,614.31%,5.96,182.93%,25.6%,-55.94%,"18,291,447","-2,971,674",-13.98%,3,,,,,,,,,,,2018-05-04,day,,,For Profit,,,,,Information Technology
QualNimbus,https://www.crunchbase.com/organization/qualnimbus,Information Technology,"423,379",,,,,,,,,,,,,,,"Cyberport, Hong Kong Island, Hong Kong",1,,Chetan Rao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"454,066",,-0.3,-0.4,5,,75.92,,,,,,,,,,,24,,,14,,,,,,,,2014-01-01,year,,,For Profit,,,,,Information Technology
Archiparti,https://www.crunchbase.com/organization/archiparti,"Consulting, Information Technology, Internet, Product Design","425,427",,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",1,11-50,Karbi Chan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"456,232",,-0.3,-1,-0.6,"95,096","66,569.58",560.75%,15,-83.16%,1.94,46.81%,34.13%,-23.6%,"614,727","-2,044,618",-76.88%,,,,23,,,,,,,,2015-08-11,day,,,For Profit,,,,,"Design, Information Technology, Internet Services"
Business Information Industry Association Network,https://www.crunchbase.com/organization/business-information-industry-association-network,"Information Technology, Insurance, Payments","426,897",,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"457,782",,-0.2,1.6,-0.3,"4,230","5,762.14",-49.99%,119,350.58%,1.6,31.71%,53.24%,10.03%,"5,201,352","1,402,652",36.92%,30,,,,,,,,,,,,,,,For Profit,,,,,"Financial Services, Information Technology, Payments"
DYRE Solutions,https://www.crunchbase.com/organization/dyre-solutions,"Computer, Health Care, Information Technology, Software, Wearables","430,576",,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"461,665",,-0.3,-0.4,-0.1,,,,,,,,,,,,,8,,,2,,,,,,,,2015-01-01,year,,,,,,,,"Consumer Electronics, Hardware, Health Care, Information Technology, Software"
International Elite,https://www.crunchbase.com/organization/international-elite,"Information Technology, Software, Telecommunications","434,192",2,$10M to $50M,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,1001-5000,,,,,,,,,,,,,,,,,,,,,,1,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,,,,"465,497",,-0.1,0.3,-0.9,61,185.93,,18,,3,,,,"32,158,903",,,9,,,3,,,,,,,,2000-01-01,year,,,,,,,,"Hardware, Information Technology, Software"
Hong Kong CardApp,https://www.crunchbase.com/organization/cardapp,"Advertising Platforms, Apps, Information Technology, Mobile Payments, Restaurants","438,503",,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"470,086",,-0.4,-0.5,2.4,"1,490",825.72,543.39%,151,"2,897.83%",2.74,51.54%,19.16%,-60.58%,"9,601,977","-13,537,493",-58.5%,4,,,,,,,,,,,,,,,For Profit,,,,,"Advertising, Apps, Financial Services, Food and Beverage, Information Technology, Mobile, Payments, Software"
New World CyberBase,https://www.crunchbase.com/organization/newworld-cyberbase,"E-Commerce, Information Technology, Internet","446,277",,,1,,1,1,,,,,,,,,"Wan Chai, Hong Kong Island, Hong Kong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"478,289",,1,-0.2,-0.1,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,1,,"Commerce and Shopping, Information Technology, Internet Services"
Hong Kong Tesla Technology,https://www.crunchbase.com/organization/hong-kong-tesla-technology,"Information Technology, Pet, Retail","446,732",,$1M to $10M,,,,,,,,,,,,,"Sha Tin, New Territories, Hong Kong",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,1,"478,772",,1.5,2.5,2.9,137,139.09,-36.27%,,,1,-66.67%,100%,100%,"30,737,129","9,238,651",42.97%,2,,,7,,,,,,,,,,,,For Profit,,,,,"Commerce and Shopping, Community and Lifestyle, Information Technology"
Inclr,https://www.crunchbase.com/organization/inclr,"Information Services, Information Technology","448,166",,,,,,,,,,,,,,,"Sheung Wan, Hong Kong Island, Hong Kong",1,1-10,Ken Chan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"480,298",,-0.2,-0.3,4.5,310,73.35,,,,1,,100%,,"23,083,077",,,20,4,27,,,,,,,,,2015-01-01,year,,,For Profit,,,,,Information Technology
zerokelvin labs,https://www.crunchbase.com/organization/zero-kelvin-labs,"Consulting, CRM, Information Technology","448,675",,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",1,,Benj Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"480,832",,1.5,2.5,1.4,,,,,,,,,,,,,19,,,,,,,,,,,2016-02-01,month,,,,,,,,"Information Technology, Sales and Marketing, Software"
V-LOGIC,https://www.crunchbase.com/organization/v-logic,"Information Technology, Logistics","449,661",,$1M to $10M,,,,,,,,,,,,,"Kwai Tsing, New Territories, Hong Kong",1,,Peter J. Levesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"481,880",,0.7,1.6,-0.4,104,699.55,-69.7%,,,1,-44.1%,100%,48.01%,"32,257,834","12,637,230",64.41%,14,,,,,,,,,,,2000-01-01,year,,,,,,,,"Information Technology, Transportation"
Droste,https://www.crunchbase.com/organization/droste,"Big Data, Information Technology","451,188",1,,,,,,,,,,,,,,"Sheung Wan, Hong Kong Island, Hong Kong",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"483,506",,-0.4,2.1,4.4,72,27.44,,,,1,,100%,,"33,651,020",,,11,,,,,,,,,,,2014-01-01,year,,,For Profit,,,,,"Data and Analytics, Information Technology"
ASTA Systems,https://www.crunchbase.com/organization/asta-systems-2,"Information Technology, Internet","452,423",,$1M to $10M,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"484,801",,-0.2,1,0.2,"2,199","1,205.24",67.64%,74,"3,793.59%",1.61,32.3%,31.55%,-39.05%,"8,874,516","-2,935,926",-24.86%,18,,,,,,,,,,,2000-01-01,year,,,,,,,,"Information Technology, Internet Services"
Cozyhelp,https://www.crunchbase.com/organization/cozyhelp,"Apps, E-Commerce, Information Technology, Internet, Mobile Apps","453,639",,,,,,,,,,,,,,,"Sheung Wan, Hong Kong Island, Hong Kong",,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"486,098",,-0.4,-0.4,0.4,,,,,,,,,,,,,2,,,,,,,,,,,2015-04-24,day,,,For Profit,,,,,"Apps, Commerce and Shopping, Information Technology, Internet Services, Mobile, Software"
uMax Data Technology,https://www.crunchbase.com/organization/umax-data-technology,"Big Data, Information Technology, Market Research","461,114",,,,,,,,,,,,,,,"Central, Hong Kong Island, Hong Kong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"493,989",,-0.3,-0.5,4.4,"1,165",236.27,645.94%,9,-69.93%,1.26,-53.41%,24.79%,24.79%,,,,10,,,,,,,,,,,2016-01-01,year,,,For Profit,,,,,"Data and Analytics, Design, Information Technology"
COSCO Pacific,https://www.crunchbase.com/organization/cosco-pacific,Information Technology,"461,270",,,,,,,,,,,,,,,"Central, Hong Kong Island, Hong Kong",,1001-5000,,,,,,IPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public,1999-02-05,,,,,,,,,1199,https://www.crunchbase.com/ipo/cosco-pacific-ipo--95dfe441,HKG,,"494,154",,-0.1,1.6,-1.2,,13.71,,,,,,,,,,,12,,,,,,,,,,,1994-01-01,year,1999-02-05,day,For Profit,,,,,Information Technology
Maxore Limited,https://www.crunchbase.com/organization/maxore-limited,"Consulting, Financial Services, Information Technology, Insurance","464,423",,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"497,486",,-0.2,1.5,-0.2,,,,,,,,,,,,,8,,,,,,,,,,,2017-01-01,day,,,For Profit,,,,,"Financial Services, Information Technology"
BSE Consulting,https://www.crunchbase.com/organization/bse-consulting,"Consulting, Information Technology","466,074",,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"499,230",,-0.3,0.1,2.5,,,,,,,,,,,,,4,,,,,,,,,,,,,,,For Profit,,,,,Information Technology
QUICKER,https://www.crunchbase.com/organization/quicekr,"Apps, Food and Beverage, Information Technology","467,723",,,,,,,,,,,,,,,"Sha Tin, New Territories, Hong Kong",2,1-10,"Philip Shiau, Zaf Chow",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"500,983",,-0.4,-1,3.8,226,37.72,,17,,3.5,,,,"20,435,464",,,1,,,,,,,,,,,2016-12-01,month,,,For Profit,,,,,"Apps, Food and Beverage, Information Technology, Software"
GKTA Group,https://www.crunchbase.com/organization/gkta-group,"Information Technology, Internet","468,554",,$1M to $10M,,,,,,,,,,,,,"Mong Kok, Kowloon, Hong Kong",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"501,861",,-0.2,-0.5,-0.1,489,549.5,55.16%,0,,1.37,37.07%,62.93%,23.88%,"17,900,516","-6,784,957",-27.49%,27,,,,,,,,,,,2014-01-01,year,,,For Profit,,,,,"Information Technology, Internet Services"
SPACEPLAN,https://www.crunchbase.com/organization/spaceplan,"Information Services, Information Technology, Property Management, Residential","469,539",,,,,,,,,,,,,,,"Kwun Tong, Kowloon, Hong Kong",3,1-10,"Chih Chang, Ka Ming Chan, Uko Cheung",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"502,889",,1.6,4.3,4.3,"5,336","5,905.68",-21.11%,437,88.5%,11.68,268%,27.24%,-16.87%,"2,321,247","-756,625",-24.58%,,,,,,,,,,,,2017-01-01,year,,,For Profit,,,,,"Information Technology, Real Estate"
Onoko,https://www.crunchbase.com/organization/onoko,"Consulting, Information Technology, Mobile Apps, Social Media","473,088",,,,,,,,,,,,,,,"Sha Tin, New Territories, Hong Kong",,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"506,646",,-0.5,-1,4.1,,135.67,-100%,,,,,,,,,,9,,,7,,,,,,,,2008-01-01,year,,,For Profit,,,,,"Apps, Information Technology, Internet Services, Media and Entertainment, Mobile, Software"
